Associated Gene Name,Avg Length,Avg GC,Avg KPK
Gm24126,106.0,0.377358490566,1000.0
Gm24127,130.0,0.492307692308,1000.0
Gm24128,99.0,0.343434343434,1000.0
Gm24129,97.0,0.412371134021,1000.0
Gm24130,151.0,0.516556291391,1000.0
Gm24131,107.0,0.364485981308,1000.0
Gm24132,91.0,0.417582417582,883.116883117
Gm24133,75.0,0.466666666667,1000.0
Gm24134,71.0,0.380281690141,1000.0
Gm24135,101.0,0.49504950495,1000.0
Gm24136,165.0,0.569696969697,1000.0
Gm24137,79.0,0.417721518987,1000.0
Gm24138,114.0,0.421052631579,1000.0
Gm24139,288.0,0.5625,1000.0
Gm24140,326.0,0.549079754601,1000.0
Gm24141,115.0,0.4,1000.0
Gm24142,107.0,0.420560747664,1000.0
Gm24143,145.0,0.586206896552,984.732824427
Gm24144,111.0,0.423423423423,1000.0
Gm24145,163.0,0.478527607362,1000.0
Gm24146,321.0,0.563862928349,1000.0
Gm24147,144.0,0.479166666667,1000.0
Gm24148,80.0,0.3375,1000.0
Gm24149,107.0,0.401869158879,1000.0
Gm2415,770.0,0.51770877189,999.315068493
Gm24150,104.0,0.384615384615,1000.0
Gm24151,141.0,0.496453900709,1000.0
Gm24152,163.0,0.40490797546,1000.0
Gm24153,94.0,0.446808510638,1000.0
Gm24154,130.0,0.461538461538,1000.0
Gm24155,110.0,0.518181818182,1000.0
Gm24157,111.0,0.576576576577,1000.0
Gm24158,71.0,0.859154929577,1000.0
Gm24159,102.0,0.5,1000.0
Gm24160,126.0,0.444444444444,1000.0
Gm24161,130.0,0.492307692308,1000.0
Gm24162,102.0,0.401960784314,1000.0
Gm24163,132.0,0.424242424242,1000.0
Gm24164,104.0,0.375,1000.0
Gm24165,128.0,0.453125,1000.0
Gm24166,135.0,0.4,1000.0
Gm24167,124.0,0.290322580645,1000.0
Gm24168,107.0,0.448598130841,1000.0
Gm24169,110.0,0.627272727273,1000.0
Gm24170,133.0,0.443609022556,1000.0
Gm24171,131.0,0.465648854962,1000.0
Gm24172,117.0,0.42735042735,1000.0
Gm24173,128.0,0.4140625,1000.0
Gm24174,111.0,0.495495495495,1000.0
Gm24175,129.0,0.46511627907,1000.0
Gm24176,121.0,0.471074380165,1000.0
Gm24177,131.0,0.465648854962,1000.0
Gm24178,96.0,0.427083333333,1000.0
Gm24179,127.0,0.456692913386,1000.0
Gm24180,110.0,0.590909090909,1000.0
Gm24182,107.0,0.448598130841,1000.0
Gm24183,93.0,0.387096774194,1000.0
Gm24184,101.0,0.405940594059,1000.0
Gm24185,105.0,0.314285714286,1000.0
Gm24186,127.0,0.48031496063,1000.0
Gm24187,57.0,0.719298245614,1000.0
Gm24188,108.0,0.5,1000.0
Gm24189,94.0,0.510638297872,1000.0
Gm24190,216.0,0.449074074074,1000.0
Gm24191,122.0,0.44262295082,1000.0
Gm24192,145.0,0.372413793103,1000.0
Gm24193,121.0,0.495867768595,1000.0
Gm24194,90.0,0.244444444444,842.105263158
Gm24195,108.0,0.518518518519,1000.0
Gm24196,110.0,0.618181818182,1000.0
Gm24197,109.0,0.633027522936,1000.0
Gm24198,108.0,0.333333333333,1000.0
Gm24199,136.0,0.441176470588,1000.0
Gm24200,157.0,0.445859872611,1000.0
Gm24201,125.0,0.4,1000.0
Gm24202,103.0,0.407766990291,1000.0
Gm24203,114.0,0.464912280702,1000.0
Gm24204,107.0,0.420560747664,1000.0
Gm24205,107.0,0.457943925234,1000.0
Gm24206,79.0,0.430379746835,1000.0
Gm24207,108.0,0.444444444444,1000.0
Gm24208,135.0,0.459259259259,1000.0
Gm24210,133.0,0.473684210526,1000.0
Gm24211,107.0,0.373831775701,1000.0
Gm24212,132.0,0.462121212121,1000.0
Gm24213,258.0,0.434108527132,1000.0
Gm24216,117.0,0.444444444444,1000.0
Gm24217,133.0,0.488721804511,1000.0
Gm24218,105.0,0.390476190476,1000.0
Gm24219,79.0,0.430379746835,1000.0
Gm24220,79.0,0.430379746835,1000.0
Gm24221,313.0,0.415335463259,1000.0
Gm24222,93.0,0.430107526882,1000.0
Gm24223,90.0,0.466666666667,1000.0
Gm24224,258.0,0.515503875969,1000.0
Gm24225,98.0,0.367346938776,1000.0
Gm24226,97.0,0.40206185567,1000.0
Gm24228,129.0,0.441860465116,1000.0
Gm24229,118.0,0.415254237288,1000.0
Gm24230,129.0,0.527131782946,1000.0
Gm24231,133.0,0.518796992481,1000.0
Gm24232,132.0,0.416666666667,1000.0
Gm24233,122.0,0.491803278689,1000.0
Gm24234,107.0,0.336448598131,1000.0
Gm24235,129.0,0.457364341085,1000.0
Gm24236,134.0,0.440298507463,1000.0
Gm24237,132.0,0.462121212121,1000.0
Gm24238,98.0,0.459183673469,1000.0
Gm24239,255.0,0.509803921569,1000.0
Gm24240,135.0,0.474074074074,1000.0
Gm24241,145.0,0.386206896552,1000.0
Gm24242,107.0,0.448598130841,1000.0
Gm24244,130.0,0.415384615385,1000.0
Gm24245,57.0,0.736842105263,1000.0
Gm24246,132.0,0.386363636364,1000.0
Gm24248,322.0,0.509316770186,1000.0
Gm24249,64.0,0.34375,1000.0
Gm24250,135.0,0.422222222222,1000.0
Gm24251,114.0,0.491228070175,1000.0
Gm24252,132.0,0.530303030303,1000.0
Gm24253,76.0,0.421052631579,1000.0
Gm24254,104.0,0.394230769231,1000.0
Gm24255,128.0,0.4765625,1000.0
Gm24256,84.0,0.333333333333,1000.0
Gm24257,131.0,0.526717557252,1000.0
Gm24258,133.0,0.473684210526,1000.0
Gm24259,107.0,0.420560747664,1000.0
Gm24260,107.0,0.457943925234,1000.0
Gm24261,104.0,0.461538461538,1000.0
Gm24262,144.0,0.493055555556,1000.0
Gm24263,107.0,0.383177570093,1000.0
Gm24264,94.0,0.446808510638,1000.0
Gm24265,141.0,0.468085106383,1000.0
Gm24267,107.0,0.448598130841,1000.0
Gm24268,110.0,0.363636363636,1000.0
Gm24269,77.0,0.584415584416,1000.0
Gm24270,57.0,0.736842105263,1000.0
Gm24271,111.0,0.423423423423,1000.0
Gm24272,98.0,0.561224489796,1000.0
Gm24273,164.0,0.34756097561,1000.0
Gm24274,124.0,0.467741935484,1000.0
Gm24275,146.0,0.301369863014,1000.0
Gm24276,110.0,0.327272727273,1000.0
Gm24277,104.0,0.403846153846,1000.0
Gm24278,127.0,0.448818897638,1000.0
Gm24279,131.0,0.473282442748,1000.0
Gm24280,134.0,0.432835820896,1000.0
Gm24281,136.0,0.448529411765,1000.0
Gm24282,66.0,0.363636363636,846.153846154
Gm24283,107.0,0.467289719626,1000.0
Gm24284,142.0,0.507042253521,1000.0
Gm24285,100.0,0.3,1000.0
Gm24286,128.0,0.453125,1000.0
Gm24288,144.0,0.458333333333,1000.0
Gm24289,135.0,0.422222222222,1000.0
Gm24290,96.0,0.510416666667,1000.0
Gm24291,162.0,0.456790123457,1000.0
Gm24292,107.0,0.411214953271,1000.0
Gm24294,277.0,0.512635379061,1000.0
Gm24295,131.0,0.473282442748,1000.0
Gm24296,106.0,0.481132075472,1000.0
Gm24297,68.0,0.338235294118,1000.0
Gm24298,60.0,0.55,1000.0
Gm24299,71.0,0.366197183099,1000.0
Gm24300,109.0,0.596330275229,1000.0
Gm24302,101.0,0.49504950495,1000.0
Gm24303,126.0,0.603174603175,1000.0
Gm24304,107.0,0.364485981308,1000.0
Gm24305,164.0,0.560975609756,1000.0
Gm24306,79.0,0.392405063291,1000.0
Gm24307,101.0,0.49504950495,1000.0
Gm24308,114.0,0.333333333333,1000.0
Gm2431,519.0,0.599229287091,790.099009901
Gm24310,79.0,0.392405063291,1000.0
Gm24311,104.0,0.432692307692,1000.0
Gm24312,119.0,0.605042016807,1000.0
Gm24313,133.0,0.503759398496,1000.0
Gm24314,123.0,0.479674796748,1000.0
Gm24315,127.0,0.377952755906,1000.0
Gm24316,107.0,0.392523364486,1000.0
Gm24317,107.0,0.429906542056,1000.0
Gm24318,131.0,0.465648854962,1000.0
Gm24319,107.0,0.420560747664,1000.0
Gm24321,80.0,0.5125,1000.0
Gm24322,70.0,0.314285714286,982.142857143
Gm24323,77.0,0.545454545455,1000.0
Gm24325,74.0,0.648648648649,1000.0
Gm24326,125.0,0.528,1000.0
Gm24327,78.0,0.551282051282,1000.0
Gm24328,67.0,0.716417910448,962.264150943
Gm24330,76.0,0.592105263158,1000.0
Gm24331,67.0,0.402985074627,1000.0
Gm24332,102.0,0.5,1000.0
Gm24333,84.0,0.5,1000.0
Gm24334,128.0,0.53125,1000.0
Gm24335,132.0,0.454545454545,1000.0
Gm24336,146.0,0.458904109589,1000.0
Gm24337,126.0,0.468253968254,1000.0
Gm24338,127.0,0.346456692913,1000.0
Gm24339,76.0,0.447368421053,1000.0
Gm24340,97.0,0.360824742268,1000.0
Gm24341,125.0,0.472,1000.0
Gm24342,104.0,0.394230769231,900.0
Gm24343,111.0,0.459459459459,1000.0
Gm24345,124.0,0.411290322581,1000.0
Gm24346,194.0,0.536082474227,1000.0
Gm24347,142.0,0.457746478873,1000.0
Gm24348,130.0,0.407692307692,1000.0
Gm24349,101.0,0.514851485149,1000.0
Gm24350,133.0,0.488721804511,1000.0
Gm24352,125.0,0.52,1000.0
Gm24355,122.0,0.393442622951,1000.0
Gm24356,106.0,0.405660377358,1000.0
Gm24357,74.0,0.405405405405,1000.0
Gm24358,288.0,0.472222222222,1000.0
Gm24359,221.0,0.41628959276,1000.0
Gm24362,416.0,0.432692307692,1000.0
Gm24363,311.0,0.456591639871,1000.0
Gm24365,125.0,0.56,1000.0
Gm24366,86.0,0.348837209302,777.777777778
Gm24368,106.0,0.61320754717,1000.0
Gm24369,96.0,0.229166666667,634.146341463
Gm24370,102.0,0.5,1000.0
Gm24371,267.0,0.501872659176,1000.0
Gm24372,110.0,0.463636363636,1000.0
Gm24373,132.0,0.462121212121,1000.0
Gm24374,106.0,0.311320754717,1000.0
Gm24375,132.0,0.454545454545,1000.0
Gm24376,127.0,0.496062992126,1000.0
Gm24377,131.0,0.427480916031,1000.0
Gm24378,106.0,0.292452830189,1000.0
Gm24379,86.0,0.476744186047,1000.0
Gm24380,324.0,0.450617283951,1000.0
Gm24381,104.0,0.413461538462,1000.0
Gm24382,107.0,0.411214953271,1000.0
Gm24383,333.0,0.486486486486,1000.0
Gm24384,75.0,0.386666666667,1000.0
Gm24385,350.0,0.428571428571,1000.0
Gm24387,93.0,0.451612903226,455.696202532
Gm24388,107.0,0.327102803738,1000.0
Gm24389,107.0,0.448598130841,1000.0
Gm24390,62.0,0.338709677419,1000.0
Gm24391,102.0,0.441176470588,1000.0
Gm24392,103.0,0.330097087379,1000.0
Gm24393,97.0,0.40206185567,1000.0
Gm24394,123.0,0.455284552846,1000.0
Gm24395,125.0,0.496,1000.0
Gm24396,93.0,0.483870967742,696.202531646
Gm24398,109.0,0.51376146789,1000.0
Gm24399,74.0,0.445945945946,1000.0
Gm24400,107.0,0.420560747664,1000.0
Gm24401,91.0,0.395604395604,1000.0
Gm24402,91.0,0.494505494505,1000.0
Gm24403,130.0,0.5,1000.0
Gm24405,167.0,0.544910179641,1000.0
Gm24406,128.0,0.453125,1000.0
Gm24407,141.0,0.45390070922,1000.0
Gm24409,152.0,0.473684210526,1000.0
Gm24410,107.0,0.401869158879,1000.0
Gm24411,131.0,0.541984732824,1000.0
Gm24412,109.0,0.385321100917,1000.0
Gm24413,412.0,0.686893203883,1000.0
Gm24414,107.0,0.457943925234,1000.0
Gm24415,107.0,0.429906542056,1000.0
Gm24416,114.0,0.429824561404,1000.0
Gm24417,79.0,0.379746835443,1000.0
Gm24418,79.0,0.405063291139,1000.0
Gm24419,332.0,0.379518072289,1000.0
Gm24420,59.0,0.627118644068,1000.0
Gm24422,119.0,0.512605042017,1000.0
Gm24423,106.0,0.377358490566,1000.0
Gm24424,107.0,0.448598130841,1000.0
Gm24427,121.0,0.495867768595,1000.0
Gm24429,132.0,0.515151515152,1000.0
Gm24430,104.0,0.384615384615,1000.0
Gm24431,66.0,0.333333333333,1000.0
Gm24432,126.0,0.5,1000.0
Gm24433,133.0,0.533834586466,1000.0
Gm24434,132.0,0.44696969697,1000.0
Gm24435,110.0,0.518181818182,1000.0
Gm24436,302.0,0.493377483444,1000.0
Gm24437,104.0,0.365384615385,1000.0
Gm24438,115.0,0.391304347826,1000.0
Gm24439,117.0,0.444444444444,1000.0
Gm24440,63.0,0.333333333333,1000.0
Gm24441,281.0,0.512455516014,1000.0
Gm24442,327.0,0.452599388379,1000.0
Gm24443,132.0,0.477272727273,1000.0
Gm24444,308.0,0.470779220779,1000.0
Gm24445,107.0,0.439252336449,1000.0
Gm24446,156.0,0.416666666667,1000.0
Gm24447,338.0,0.538461538462,1000.0
Gm24448,107.0,0.457943925234,1000.0
Gm24449,106.0,0.443396226415,1000.0
Gm24451,133.0,0.526315789474,1000.0
Gm24452,72.0,0.347222222222,1000.0
Gm24453,76.0,0.394736842105,1000.0
Gm24454,132.0,0.477272727273,1000.0
Gm24455,131.0,0.496183206107,1000.0
Gm24456,107.0,0.457943925234,1000.0
Gm24457,105.0,0.409523809524,1000.0
Gm24458,107.0,0.457943925234,1000.0
Gm24459,86.0,0.395348837209,1000.0
Gm24460,106.0,0.377358490566,1000.0
Gm24461,103.0,0.436893203883,1000.0
Gm24462,106.0,0.556603773585,1000.0
Gm24463,72.0,0.416666666667,1000.0
Gm24464,107.0,0.420560747664,1000.0
Gm24465,107.0,0.420560747664,1000.0
Gm24466,109.0,0.577981651376,1000.0
Gm24467,126.0,0.420634920635,1000.0
Gm24468,104.0,0.432692307692,1000.0
Gm24469,131.0,0.480916030534,1000.0
Gm24470,132.0,0.439393939394,1000.0
Gm24471,131.0,0.496183206107,1000.0
Gm24472,132.0,0.507575757576,1000.0
Gm24473,131.0,0.480916030534,1000.0
Gm24474,101.0,0.475247524752,1000.0
Gm24475,143.0,0.447552447552,1000.0
Gm24476,131.0,0.442748091603,1000.0
Gm24477,103.0,0.495145631068,1000.0
Gm24478,158.0,0.487341772152,1000.0
Gm24480,103.0,0.368932038835,1000.0
Gm24481,102.0,0.343137254902,1000.0
Gm24482,93.0,0.344086021505,784.810126582
Gm24483,88.0,0.375,729.72972973
Gm24484,121.0,0.495867768595,1000.0
Gm24485,67.0,0.402985074627,1000.0
Gm24486,107.0,0.457943925234,1000.0
Gm24487,63.0,0.380952380952,1000.0
Gm24488,127.0,0.393700787402,1000.0
Gm24489,81.0,0.395061728395,1000.0
Gm2449,585.0,0.463247863248,1000.0
Gm24490,98.0,0.387755102041,1000.0
Gm24491,107.0,0.364485981308,1000.0
Gm24492,107.0,0.411214953271,1000.0
Gm24493,143.0,0.482517482517,1000.0
Gm24494,81.0,0.395061728395,1000.0
Gm24495,79.0,0.417721518987,1000.0
Gm24496,110.0,0.627272727273,1000.0
Gm24497,191.0,0.450261780105,1000.0
Gm24498,102.0,0.313725490196,1000.0
Gm24499,104.0,0.403846153846,1000.0
Gm24500,124.0,0.403225806452,1000.0
Gm24501,62.0,0.387096774194,1000.0
Gm24502,105.0,0.333333333333,1000.0
Gm24503,135.0,0.488888888889,1000.0
Gm24504,100.0,0.43,1000.0
Gm24505,126.0,0.531746031746,1000.0
Gm24507,134.0,0.477611940299,1000.0
Gm24508,107.0,0.439252336449,1000.0
Gm24509,101.0,0.485148514851,1000.0
Gm24510,94.0,0.287234042553,912.5
Gm24512,65.0,0.353846153846,1000.0
Gm24513,138.0,0.797101449275,983.870967742
Gm24514,285.0,0.568421052632,1000.0
Gm24515,109.0,0.339449541284,936.842105263
Gm24517,107.0,0.411214953271,1000.0
Gm24518,94.0,0.425531914894,1000.0
Gm24519,132.0,0.469696969697,1000.0
Gm24520,110.0,0.572727272727,1000.0
Gm24521,107.0,0.420560747664,1000.0
Gm24522,108.0,0.361111111111,1000.0
Gm24523,132.0,0.439393939394,1000.0
Gm24524,170.0,0.423529411765,1000.0
Gm24525,151.0,0.476821192053,1000.0
Gm24526,158.0,0.487341772152,1000.0
Gm24527,107.0,0.364485981308,1000.0
Gm24528,79.0,0.430379746835,1000.0
Gm24530,288.0,0.513888888889,1000.0
Gm24531,100.0,0.38,1000.0
Gm24532,286.0,0.426573426573,1000.0
Gm24533,196.0,0.505102040816,1000.0
Gm24534,291.0,0.384879725086,1000.0
Gm24535,107.0,0.439252336449,1000.0
Gm24536,107.0,0.420560747664,1000.0
Gm24537,102.0,0.441176470588,1000.0
Gm24538,107.0,0.439252336449,1000.0
Gm24539,133.0,0.390977443609,1000.0
Gm24540,107.0,0.457943925234,1000.0
Gm24541,96.0,0.4375,609.756097561
Gm24542,110.0,0.572727272727,1000.0
Gm24543,82.0,0.560975609756,1000.0
Gm24544,110.0,0.572727272727,1000.0
Gm24545,85.0,0.505882352941,1000.0
Gm24546,102.0,0.43137254902,1000.0
Gm24547,149.0,0.456375838926,1000.0
Gm24548,108.0,0.518518518519,1000.0
Gm24549,139.0,0.446043165468,1000.0
Gm24550,279.0,0.480286738351,1000.0
Gm24551,92.0,0.358695652174,1000.0
Gm24552,103.0,0.427184466019,1000.0
Gm24553,131.0,0.427480916031,1000.0
Gm24554,73.0,0.41095890411,1000.0
Gm24555,124.0,0.459677419355,1000.0
Gm24556,130.0,0.492307692308,1000.0
Gm24557,91.0,0.340659340659,649.350649351
Gm24559,121.0,0.404958677686,1000.0
Gm24560,108.0,0.277777777778,776.595744681
Gm24561,95.0,0.305263157895,777.777777778
Gm24563,93.0,0.903225806452,962.025316456
Gm24564,75.0,0.44,1000.0
Gm24565,107.0,0.448598130841,1000.0
Gm24566,79.0,0.405063291139,1000.0
Gm24567,121.0,0.495867768595,1000.0
Gm24568,92.0,0.369565217391,1000.0
Gm24569,104.0,0.375,1000.0
Gm24570,79.0,0.430379746835,1000.0
Gm24572,88.0,0.397727272727,1000.0
Gm24573,112.0,0.491071428571,1000.0
Gm24574,74.0,0.581081081081,1000.0
Gm24575,77.0,0.493506493506,1000.0
Gm24576,248.0,0.516129032258,1000.0
Gm24577,63.0,0.349206349206,1000.0
Gm24578,129.0,0.488372093023,1000.0
Gm24579,144.0,0.409722222222,1000.0
Gm24580,131.0,0.458015267176,1000.0
Gm24581,133.0,0.488721804511,1000.0
Gm24582,103.0,0.417475728155,1000.0
Gm24584,107.0,0.439252336449,1000.0
Gm24585,79.0,0.430379746835,1000.0
Gm24586,91.0,0.43956043956,493.506493506
Gm24587,89.0,0.38202247191,1000.0
Gm24588,83.0,0.361445783133,1000.0
Gm24589,94.0,0.744680851064,1000.0
Gm24590,119.0,0.151260504202,657.142857143
Gm24591,112.0,0.142857142857,795.918367347
Gm24592,106.0,0.415094339623,1000.0
Gm24593,106.0,0.415094339623,1000.0
Gm24594,99.0,0.363636363636,1000.0
Gm24595,110.0,0.390909090909,1000.0
Gm24596,107.0,0.439252336449,1000.0
Gm24597,300.0,0.463333333333,996.503496503
Gm24598,74.0,0.486486486486,1000.0
Gm24599,50.0,0.42,1000.0
Gm24601,143.0,0.461538461538,1000.0
Gm24602,63.0,0.428571428571,1000.0
Gm24603,86.0,0.360465116279,847.222222222
Gm24604,95.0,0.526315789474,370.37037037
Gm24605,96.0,0.34375,658.536585366
Gm24606,101.0,0.356435643564,678.16091954
Gm24607,133.0,0.458646616541,1000.0
Gm24608,136.0,0.411764705882,1000.0
Gm24609,94.0,0.446808510638,1000.0
Gm24610,109.0,0.394495412844,1000.0
Gm24611,107.0,0.439252336449,1000.0
Gm24612,107.0,0.420560747664,1000.0
Gm24613,130.0,0.553846153846,1000.0
Gm24614,107.0,0.448598130841,1000.0
Gm24615,113.0,0.407079646018,1000.0
Gm24616,139.0,0.374100719424,1000.0
Gm24617,121.0,0.495867768595,1000.0
Gm24618,94.0,0.457446808511,1000.0
Gm24620,130.0,0.553846153846,1000.0
Gm24621,140.0,0.478571428571,1000.0
Gm24622,162.0,0.456790123457,1000.0
Gm24623,194.0,0.350515463918,1000.0
Gm24624,164.0,0.493902439024,1000.0
Gm24625,130.0,0.361538461538,1000.0
Gm24626,161.0,0.484472049689,1000.0
Gm24627,80.0,0.525,1000.0
Gm24628,289.0,0.442906574394,1000.0
Gm24629,89.0,0.438202247191,1000.0
Gm24630,106.0,0.396226415094,1000.0
Gm24631,81.0,0.407407407407,1000.0
Gm24632,323.0,0.452012383901,1000.0
Gm24633,65.0,0.430769230769,1000.0
Gm24634,107.0,0.420560747664,1000.0
Gm24635,128.0,0.3984375,1000.0
Gm24636,288.0,0.5,1000.0
Gm24637,85.0,0.447058823529,1000.0
Gm24638,132.0,0.454545454545,1000.0
Gm24639,79.0,0.405063291139,1000.0
Gm2464,2551.0,0.411995295962,997.635001971
Gm24640,126.0,0.404761904762,1000.0
Gm24641,107.0,0.448598130841,1000.0
Gm24643,101.0,0.49504950495,1000.0
Gm24644,139.0,0.618705035971,1000.0
Gm24646,99.0,0.424242424242,1000.0
Gm24647,113.0,0.513274336283,1000.0
Gm24648,132.0,0.401515151515,1000.0
Gm24649,134.0,0.462686567164,1000.0
Gm24650,103.0,0.339805825243,1000.0
Gm24651,107.0,0.373831775701,1000.0
Gm24652,79.0,0.430379746835,1000.0
Gm24653,79.0,0.379746835443,1000.0
Gm24654,79.0,0.430379746835,1000.0
Gm24655,107.0,0.383177570093,1000.0
Gm24656,132.0,0.469696969697,1000.0
Gm24657,79.0,0.417721518987,1000.0
Gm24658,94.0,0.446808510638,1000.0
Gm24659,110.0,0.609090909091,1000.0
Gm24661,104.0,0.5,1000.0
Gm24664,100.0,0.5,1000.0
Gm24665,129.0,0.449612403101,1000.0
Gm24666,167.0,0.40119760479,1000.0
Gm24667,103.0,0.320388349515,1000.0
Gm24668,104.0,0.394230769231,1000.0
Gm24669,97.0,0.412371134021,1000.0
Gm24670,132.0,0.492424242424,1000.0
Gm24671,158.0,0.487341772152,1000.0
Gm24673,124.0,0.338709677419,1000.0
Gm24674,104.0,0.375,1000.0
Gm24675,259.0,0.451737451737,1000.0
Gm24676,75.0,0.346666666667,1000.0
Gm24677,150.0,0.473333333333,1000.0
Gm24678,104.0,0.451923076923,1000.0
Gm24679,111.0,0.504504504505,1000.0
Gm24680,126.0,0.436507936508,1000.0
Gm24681,107.0,0.429906542056,1000.0
Gm24682,137.0,0.532846715328,1000.0
Gm24683,88.0,0.375,851.351351351
Gm24684,96.0,0.375,646.341463415
Gm24685,285.0,0.477192982456,1000.0
Gm24686,93.0,0.344086021505,1000.0
Gm24687,241.0,0.53112033195,1000.0
Gm24689,104.0,0.461538461538,1000.0
Gm24690,97.0,0.494845360825,1000.0
Gm24691,140.0,0.485714285714,1000.0
Gm24692,146.0,0.438356164384,1000.0
Gm24693,107.0,0.457943925234,1000.0
Gm24694,110.0,0.618181818182,1000.0
Gm24695,83.0,0.433734939759,1000.0
Gm24696,134.0,0.55223880597,1000.0
Gm24697,107.0,0.373831775701,1000.0
Gm24698,130.0,0.5,1000.0
Gm24701,105.0,0.380952380952,1000.0
Gm24702,79.0,0.430379746835,1000.0
Gm24704,107.0,0.401869158879,1000.0
Gm24705,107.0,0.420560747664,1000.0
Gm24706,137.0,0.489051094891,1000.0
Gm24707,107.0,0.411214953271,1000.0
Gm24708,103.0,0.427184466019,1000.0
Gm24709,132.0,0.469696969697,1000.0
Gm24710,101.0,0.49504950495,1000.0
Gm24711,94.0,0.457446808511,1000.0
Gm24712,74.0,0.364864864865,1000.0
Gm24713,107.0,0.457943925234,1000.0
Gm24714,101.0,0.445544554455,1000.0
Gm24715,95.0,0.421052631579,1000.0
Gm24716,104.0,0.451923076923,1000.0
Gm24717,124.0,0.395161290323,1000.0
Gm24718,136.0,0.426470588235,1000.0
Gm24719,110.0,0.463636363636,1000.0
Gm24720,166.0,0.524096385542,1000.0
Gm24721,110.0,0.627272727273,1000.0
Gm24722,107.0,0.457943925234,1000.0
Gm24723,132.0,0.409090909091,1000.0
Gm24724,107.0,0.336448598131,1000.0
Gm24725,125.0,0.448,1000.0
Gm24726,121.0,0.446280991736,1000.0
Gm24727,144.0,0.527777777778,1000.0
Gm24728,125.0,0.424,1000.0
Gm24729,137.0,0.430656934307,1000.0
Gm24730,117.0,0.504273504274,1000.0
Gm24731,131.0,0.473282442748,1000.0
Gm24732,63.0,0.412698412698,1000.0
Gm24733,253.0,0.525691699605,1000.0
Gm24734,262.0,0.477099236641,1000.0
Gm24735,118.0,0.483050847458,1000.0
Gm24736,130.0,0.484615384615,1000.0
Gm24737,100.0,0.35,1000.0
Gm24738,123.0,0.479674796748,990.825688073
Gm24739,292.0,0.520547945205,1000.0
Gm24741,106.0,0.471698113208,1000.0
Gm24742,94.0,0.446808510638,1000.0
Gm24744,121.0,0.495867768595,1000.0
Gm24745,85.0,0.447058823529,1000.0
Gm24747,87.0,0.390804597701,1000.0
Gm24748,108.0,0.518518518519,1000.0
Gm24749,343.0,0.483965014577,1000.0
Gm24750,104.0,0.288461538462,1000.0
Gm24751,102.0,0.470588235294,1000.0
Gm24752,110.0,0.627272727273,1000.0
Gm24753,107.0,0.457943925234,1000.0
Gm24754,107.0,0.383177570093,1000.0
Gm24755,110.0,0.618181818182,1000.0
Gm24756,96.0,0.510416666667,1000.0
Gm24757,371.0,0.490566037736,1000.0
Gm24758,83.0,0.409638554217,1000.0
Gm24759,79.0,0.430379746835,1000.0
Gm24760,94.0,0.446808510638,1000.0
Gm24761,127.0,0.385826771654,1000.0
Gm24762,104.0,0.394230769231,1000.0
Gm24763,190.0,0.4,1000.0
Gm24764,199.0,0.391959798995,1000.0
Gm24765,103.0,0.388349514563,1000.0
Gm24766,121.0,0.479338842975,1000.0
Gm24767,95.0,0.463157894737,1000.0
Gm24768,94.0,0.425531914894,1000.0
Gm24769,129.0,0.457364341085,1000.0
Gm24770,92.0,0.467391304348,1000.0
Gm24771,137.0,0.496350364964,1000.0
Gm24772,110.0,0.454545454545,1000.0
Gm24773,99.0,0.383838383838,1000.0
Gm24774,134.0,0.432835820896,1000.0
Gm24775,99.0,0.393939393939,1000.0
Gm24776,86.0,0.348837209302,1000.0
Gm24777,107.0,0.392523364486,1000.0
Gm24780,143.0,0.447552447552,1000.0
Gm24781,117.0,0.461538461538,1000.0
Gm24782,132.0,0.492424242424,1000.0
Gm24783,100.0,0.44,1000.0
Gm24784,62.0,0.338709677419,1000.0
Gm24786,109.0,0.467889908257,1000.0
Gm24787,123.0,0.447154471545,1000.0
Gm24788,156.0,0.525641025641,1000.0
Gm24789,131.0,0.458015267176,1000.0
Gm24790,132.0,0.469696969697,1000.0
Gm24791,131.0,0.465648854962,1000.0
Gm24792,128.0,0.46875,1000.0
Gm24793,132.0,0.507575757576,1000.0
Gm24794,140.0,0.535714285714,1000.0
Gm24795,121.0,0.479338842975,1000.0
Gm24796,107.0,0.401869158879,1000.0
Gm24797,107.0,0.429906542056,1000.0
Gm24798,106.0,0.443396226415,1000.0
Gm24799,79.0,0.417721518987,1000.0
Gm24801,105.0,0.380952380952,1000.0
Gm24802,121.0,0.495867768595,1000.0
Gm24803,107.0,0.457943925234,1000.0
Gm24804,85.0,0.858823529412,1000.0
Gm24805,104.0,0.403846153846,1000.0
Gm24806,90.0,0.388888888889,1000.0
Gm24808,118.0,0.525423728814,1000.0
Gm24809,271.0,0.50184501845,1000.0
Gm24810,70.0,0.357142857143,1000.0
Gm24811,100.0,0.28,616.279069767
Gm24812,284.0,0.485915492958,1000.0
Gm24813,84.0,0.52380952381,1000.0
Gm24814,70.0,0.914285714286,892.857142857
Gm24815,70.0,0.4,928.571428571
Gm24816,151.0,0.437086092715,795.620437956
Gm24817,105.0,0.361904761905,1000.0
Gm24818,161.0,0.391304347826,904.761904762
Gm24819,166.0,0.415662650602,1000.0
Gm24823,91.0,0.296703296703,779.220779221
Gm24824,78.0,0.538461538462,1000.0
Gm24826,215.0,0.511627906977,1000.0
